date,symbol,market_cap
2023-03-01,CAH,23293789763.83729
2023-03-02,CAH,23125695484.74981
2023-03-03,CAH,22822135088.091557
2023-03-06,CAH,22558666857.245922
2023-03-07,CAH,23362178452.442963
2023-03-08,CAH,23769396704.396114
2023-03-09,CAH,22905986313.168606
2023-03-10,CAH,22495513027.446194
2023-03-13,CAH,22573659266.058403
2023-03-14,CAH,22305742015.153717
2023-03-15,CAH,22512344861.294144
2023-03-16,CAH,22457526957.766327
2023-03-17,CAH,23007685728.0771
2023-03-20,CAH,23057864478.572712
2023-03-21,CAH,23030214494.518
2023-03-22,CAH,22542723432.5441
2023-03-23,CAH,22251227095.553715
2023-03-24,CAH,22849951433.780922
2023-03-27,CAH,23221997818.27045
2023-03-28,CAH,22735572644.381798
2023-03-29,CAH,22168864309.285076
2023-03-30,CAH,22506669808.26324
2023-03-31,CAH,21911532448.87807
2023-04-03,CAH,22402863096.903152
2023-04-04,CAH,21990451325.930027
2023-04-05,CAH,22174819573.690563
2023-04-06,CAH,22011150048.370197
2023-04-07,CAH,22190544016.80822
2023-04-10,CAH,21733102805.653698
2023-04-11,CAH,20615058709.610077
2023-04-12,CAH,20961843279.7561
2023-04-13,CAH,20847942744.156776
2023-04-14,CAH,20193979879.019253
2023-04-17,CAH,20527192839.709755
2023-04-18,CAH,21009023122.040028
2023-04-19,CAH,21515774543.871204
2023-04-20,CAH,22038917140.740986
2023-04-21,CAH,22316869483.905933
2023-04-24,CAH,21947682622.90857
2023-04-25,CAH,21898628049.363605
2023-04-26,CAH,22604461161.476284
2023-04-27,CAH,22588046613.362144
2023-04-28,CAH,22846358751.627453
2023-05-01,CAH,22216536629.037533
2023-05-02,CAH,22802778817.125607
2023-05-03,CAH,22498123557.720627
2023-05-04,CAH,22832110520.062145
2023-05-05,CAH,22727662195.069065
2023-05-08,CAH,22989560109.96172
2023-05-09,CAH,23011193381.291973
2023-05-10,CAH,22589218561.406147
2023-05-11,CAH,22715587488.43778
2023-05-12,CAH,22323787730.765198
2023-05-15,CAH,22266129625.942547
2023-05-16,CAH,22655606741.366344
2023-05-17,CAH,22155561698.347725
2023-05-18,CAH,22674691375.808033
2023-05-19,CAH,22890779984.879074
2023-05-22,CAH,22802508054.6909
2023-05-23,CAH,23234495776.881527
2023-05-24,CAH,23910450367.320255
2023-05-25,CAH,23796986583.9422
2023-05-26,CAH,23689621408.552357
2023-05-29,CAH,24000058766.79013
2023-05-30,CAH,24029593753.83483
2023-05-31,CAH,24549223580.28489
2023-06-01,CAH,24105769959.735786
2023-06-02,CAH,24573831913.932495
2023-06-05,CAH,24579538346.135082
2023-06-06,CAH,24579833011.682644
2023-06-07,CAH,24954980678.977848
2023-06-08,CAH,24448398111.061073
2023-06-09,CAH,23940254376.008976
2023-06-12,CAH,23988476233.71003
2023-06-13,CAH,24375914777.63492
2023-06-14,CAH,24428800359.066986
2023-06-15,CAH,24407659857.72167
2023-06-16,CAH,24897546133.780262
2023-06-19,CAH,24942652258.68867
2023-06-20,CAH,25233654553.432713
2023-06-21,CAH,25097567206.964413
2023-06-22,CAH,24937966061.90595
2023-06-23,CAH,24841489587.880688
2023-06-26,CAH,25187092060.798725
2023-06-27,CAH,25256203462.047295
2023-06-28,CAH,24810469905.6991
2023-06-29,CAH,24877333875.509193
2023-06-30,CAH,24251651441.56697
2023-07-03,CAH,23592426154.601665
2023-07-04,CAH,23177151855.419613
2023-07-05,CAH,24278831066.39705
2023-07-06,CAH,24552282846.65905
2023-07-07,CAH,24576747553.43146
2023-07-10,CAH,24902939215.796967
2023-07-11,CAH,25629653588.475872
2023-07-12,CAH,26063705596.52799
2023-07-13,CAH,26004692709.540916
2023-07-14,CAH,25650539725.966446
2023-07-17,CAH,25455249537.406803
2023-07-18,CAH,25881675740.44287
2023-07-19,CAH,25891563173.958855
2023-07-20,CAH,25257830613.9782
2023-07-21,CAH,26022051741.13457
2023-07-24,CAH,26520931443.637253
2023-07-25,CAH,26547397591.734726
2023-07-26,CAH,26393530108.800602
2023-07-27,CAH,26805269153.048206
2023-07-28,CAH,27186880646.13701
2023-07-31,CAH,26979080123.427094
2023-08-01,CAH,27203828635.89836
2023-08-02,CAH,26309661134.012817
2023-08-03,CAH,25579501287.226685
2023-08-04,CAH,25096866449.469704
2023-08-07,CAH,24202692932.177162
2023-08-08,CAH,23595205888.88195
2023-08-09,CAH,23465200198.45441
2023-08-10,CAH,23929341371.03619
2023-08-11,CAH,23877039955.39044
2023-08-14,CAH,23379741371.354626
2023-08-15,CAH,23534049222.469055
2023-08-16,CAH,24271939223.77823
2023-08-17,CAH,24642622103.10118
2023-08-18,CAH,24237622463.9588
2023-08-21,CAH,24468247071.251022
2023-08-22,CAH,23675275736.17703
2023-08-23,CAH,23481901524.95894
2023-08-24,CAH,23421810704.813713
2023-08-25,CAH,22474696379.451626
2023-08-28,CAH,22014561403.38358
2023-08-29,CAH,22045737800.071285
2023-08-30,CAH,21776079065.146225
2023-08-31,CAH,22008952327.322613
2023-09-01,CAH,22577626674.36407
2023-09-04,CAH,22876707735.702496
2023-09-05,CAH,23393804487.285122
2023-09-06,CAH,23270010437.81021
2023-09-07,CAH,23722284847.97032
2023-09-08,CAH,23838866618.81052
2023-09-11,CAH,23692627844.83449
2023-09-12,CAH,23167012318.437267
2023-09-13,CAH,22765785902.237885
2023-09-14,CAH,22736528194.419888
2023-09-15,CAH,22748392268.956135
2023-09-18,CAH,23497856858.495823
2023-09-19,CAH,23440290702.097572
2023-09-20,CAH,22389361251.261513
2023-09-21,CAH,21628942412.022167
2023-09-22,CAH,22042939123.544235
2023-09-25,CAH,21220388022.176647
2023-09-26,CAH,20822413193.5535
2023-09-27,CAH,20581212749.713615
2023-09-28,CAH,20261938590.315758
2023-09-29,CAH,20100704812.492287
2023-10-02,CAH,19699607130.28797
2023-10-03,CAH,20270116486.53379
2023-10-04,CAH,20829321715.345013
2023-10-05,CAH,20909262605.13645
2023-10-06,CAH,20497025621.76937
2023-10-09,CAH,20561662161.404243
2023-10-10,CAH,21232193096.600838
2023-10-11,CAH,20925734484.263973
2023-10-12,CAH,21103131629.07569
2023-10-13,CAH,21866053083.293358
2023-10-16,CAH,22161899496.517387
2023-10-17,CAH,22418285414.51786
2023-10-18,CAH,21969697396.654186
2023-10-19,CAH,22627579801.751823
2023-10-20,CAH,23436893965.434578
2023-10-23,CAH,23500550982.96327
2023-10-24,CAH,23993792034.933968
2023-10-25,CAH,23693508279.459587
2023-10-26,CAH,24164549788.564518
2023-10-27,CAH,23473497229.635365
2023-10-30,CAH,22684337605.129627
2023-10-31,CAH,22008449918.234142
2023-11-01,CAH,22374436967.54214
2023-11-02,CAH,22743148265.486656
2023-11-03,CAH,22309154684.318043
2023-11-06,CAH,22660298751.901363
2023-11-07,CAH,22605691742.933384
2023-11-08,CAH,21942851587.298893
2023-11-09,CAH,21416081649.485794
2023-11-10,CAH,21870692488.721924
2023-11-13,CAH,22384382076.740437
2023-11-14,CAH,22192624429.45358
2023-11-15,CAH,22699532865.176643
2023-11-16,CAH,23042823175.277683
2023-11-17,CAH,23446996968.077007
2023-11-20,CAH,23903286631.952293
2023-11-21,CAH,23479421275.50809
2023-11-22,CAH,24395643549.377647
2023-11-23,CAH,25130705222.76276
2023-11-24,CAH,25734692496.55836
2023-11-27,CAH,25674954345.55382
2023-11-28,CAH,24868990858.21178
2023-11-29,CAH,24463081894.389977
2023-11-30,CAH,24049267159.952652
2023-12-01,CAH,24174054330.335873
2022-01-03,BIIB,36566520036.200714
2022-01-04,BIIB,37074799395.02246
2022-01-05,BIIB,39117899151.015945
2022-01-06,BIIB,37809933377.7833
2022-01-07,BIIB,32695598170.80726
2022-01-10,BIIB,31867980364.81867
2022-01-11,BIIB,33046434246.306805
2022-01-12,BIIB,39805735246.28115
2022-01-13,BIIB,32449120075.260567
2022-01-14,BIIB,20268182700.459084
2022-01-17,BIIB,25466162251.38274
2022-01-18,BIIB,25952044089.121277
2022-01-19,BIIB,25552756026.59032
2022-01-20,BIIB,23103163655.102516
2022-01-21,BIIB,22868198445.934937
2022-01-24,BIIB,19887631942.565216
2022-01-25,BIIB,17126082940.399471
2022-01-26,BIIB,17538207345.007385
2022-01-27,BIIB,16578642619.125116
2022-01-28,BIIB,19000687497.497902
2022-01-31,BIIB,21168269412.789055
2022-02-01,BIIB,21343907849.867546
2022-02-02,BIIB,21673486384.580555
2022-02-03,BIIB,13048513750.374811
2022-02-04,BIIB,11787521241.784042
2022-02-07,BIIB,11396354702.261286
2022-02-08,BIIB,12491730902.080664
2022-02-09,BIIB,11851644510.07822
2022-02-10,BIIB,11877153918.010029
2022-02-11,BIIB,12666406798.901869
2022-02-14,BIIB,12858350926.459955
2022-02-15,BIIB,13670392882.031977
2022-02-16,BIIB,15306637751.137037
2022-02-17,BIIB,20269502115.131264
2022-02-18,BIIB,21151661886.85201
2022-02-21,BIIB,17587852108.341766
2022-02-22,BIIB,18167899500.9085
2022-02-23,BIIB,17805507125.462284
2022-02-24,BIIB,13893007657.32355
2022-02-25,BIIB,13173130037.862682
2022-02-28,BIIB,15832982559.78794
2022-03-01,BIIB,17739301226.469078
2022-03-02,BIIB,17465872513.7402
2022-03-03,BIIB,12605588688.987267
2022-03-04,BIIB,10022863088.931664
2022-03-07,BIIB,9651460224.39496
2022-03-08,BIIB,9902781182.733046
2022-03-09,BIIB,11575911538.10771
2022-03-10,BIIB,14149908631.136536
2022-03-11,BIIB,14112546450.803255
2022-03-14,BIIB,15677819775.841986
2022-03-15,BIIB,17511462435.891193
2022-03-16,BIIB,18876516539.228615
2022-03-17,BIIB,15976442870.67204
2022-03-18,BIIB,15321634681.885645
2022-03-21,BIIB,14257155902.682007
2022-03-22,BIIB,12280388645.405848
2022-03-23,BIIB,10018344014.98091
2022-03-24,BIIB,10561977763.69614
2022-03-25,BIIB,10556548325.692705
2022-03-28,BIIB,12243501416.466362
2022-03-29,BIIB,9673548165.665154
2022-03-30,BIIB,9511337256.966774
2022-03-31,BIIB,9839389879.236673
2022-04-01,BIIB,8434449855.176278
2022-04-04,BIIB,7217564135.224475
2022-04-05,BIIB,5979272725.041887
2022-04-06,BIIB,5988401967.200012
2022-04-07,BIIB,6627117711.642096
2022-04-08,BIIB,5436279833.935922
2022-04-11,BIIB,5327387198.855343
2022-04-12,BIIB,5528914447.061511
2022-04-13,BIIB,7123458151.041076
2022-04-14,BIIB,7553530285.383944
2022-04-15,BIIB,7710467018.557702
2022-04-18,BIIB,7509091897.710722
2022-04-19,BIIB,9097095117.770533
2022-04-20,BIIB,7670860668.066974
2022-04-21,BIIB,7923972325.877647
2022-04-22,BIIB,9018467484.181131
2022-04-25,BIIB,8447003051.086689
2022-04-26,BIIB,7910261570.571169
2022-04-27,BIIB,7263735239.03527
2022-04-28,BIIB,8553933965.724406
2022-04-29,BIIB,10178239979.711205
2022-05-02,BIIB,10511896908.346405
2022-05-03,BIIB,8372256178.064709
2022-05-04,BIIB,7967778103.429395
2022-05-05,BIIB,8408583314.294876
2022-05-06,BIIB,8955841700.212532
2022-05-09,BIIB,8250873211.4030075
2022-05-10,BIIB,11201118368.385326
2022-05-11,BIIB,12458025881.511337
2022-05-12,BIIB,13434040024.277994
2022-05-13,BIIB,15461732811.898617
2022-05-16,BIIB,13676978555.732512
2022-05-17,BIIB,11073284372.28684
2022-05-18,BIIB,13632929865.040049
2022-05-19,BIIB,15833574292.951607
2022-05-20,BIIB,14632940627.194805
2022-05-23,BIIB,14393466169.255384
2022-05-24,BIIB,12527207779.385746
2022-05-25,BIIB,15948696748.21113
2022-05-26,BIIB,18768921482.05316
2022-05-27,BIIB,18225552286.41239
2022-05-30,BIIB,13766930273.510798
2022-05-31,BIIB,18337115598.439476
2022-06-01,BIIB,14689059722.721327
2022-06-02,BIIB,14278009835.26685
2022-06-03,BIIB,14223017996.275616
2022-06-06,BIIB,15538263964.678753
2022-06-07,BIIB,16229644575.487513
2022-06-08,BIIB,13581046007.0234
2022-06-09,BIIB,13779862515.691439
2022-06-10,BIIB,13324906151.11088
2022-06-13,BIIB,15731866727.066837
2022-06-14,BIIB,16172758755.681316
2022-06-15,BIIB,18744513275.83325
2022-06-16,BIIB,13805744034.774511
2022-06-17,BIIB,18618192937.657543
2022-06-20,BIIB,15996671579.473934
2022-06-21,BIIB,21823730942.547745
2022-06-22,BIIB,27329713354.247112
2022-06-23,BIIB,22507778175.284492
2022-06-24,BIIB,31048124406.78457
2022-06-27,BIIB,35333319133.381134
2022-06-28,BIIB,33975992586.625805
2022-06-29,BIIB,32299253370.310947
2022-06-30,BIIB,26350878096.666817
2022-07-01,BIIB,27754083883.287273
2022-07-04,BIIB,26834540676.195774
2022-07-05,BIIB,23610420955.39255
2022-07-06,BIIB,22926645938.57939
2022-07-07,BIIB,22930094462.966534
2022-07-08,BIIB,29615863246.08883
2022-07-11,BIIB,22654013037.451843
2022-07-12,BIIB,21499843742.94725
2022-07-13,BIIB,14088641965.9952
2022-07-14,BIIB,14504987487.606987
2022-07-15,BIIB,10995106938.9621
2022-07-18,BIIB,9729401683.978865
2022-07-19,BIIB,10693801615.610443
2022-07-20,BIIB,9672354826.134432
2022-07-21,BIIB,9001318954.106527
2022-07-22,BIIB,7148960798.78335
2022-07-25,BIIB,7879783050.600926
2022-07-26,BIIB,7842884842.556508
2022-07-27,BIIB,7458079232.782292
2022-07-28,BIIB,7759920382.568926
2022-07-29,BIIB,8060706197.301718
2022-08-01,BIIB,7805103259.190035
2022-08-02,BIIB,8236295190.000058
2022-08-03,BIIB,8344059238.541672
2022-08-04,BIIB,7650840387.761285
2022-08-05,BIIB,5440598291.490123
2022-08-08,BIIB,5578173020.742371
2022-08-09,BIIB,4565821851.670768
2022-08-10,BIIB,4865084283.33932
2022-08-11,BIIB,5480209248.45044
2022-08-12,BIIB,7262684889.715153
2022-08-15,BIIB,6791940216.105487
2022-08-16,BIIB,6535261314.581069
2022-08-17,BIIB,5093129567.976492
2022-08-18,BIIB,5797251393.241898
2022-08-19,BIIB,5097645389.406012
2022-08-22,BIIB,3176011831.5824347
2022-08-23,BIIB,3642326287.889667
2022-08-24,BIIB,3205472267.3851843
2022-08-25,BIIB,2699464297.434663
2022-08-26,BIIB,2323416305.3197308
2022-08-29,BIIB,2829110629.742851
2022-08-30,BIIB,3412817285.247097
2022-08-31,BIIB,3210494591.605809
2022-09-01,BIIB,3001007820.0474825
2022-09-02,BIIB,3605462760.0095835
2022-09-05,BIIB,3898226151.62448
2022-09-06,BIIB,3967059674.1677775
2022-09-07,BIIB,3421650478.057846
2022-09-08,BIIB,3442384528.8923583
2022-09-09,BIIB,4033576982.436983
2022-09-12,BIIB,4492732814.249641
2022-09-13,BIIB,4698679744.7582655
2022-09-14,BIIB,5495667266.09591
2022-09-15,BIIB,4688306150.47228
2022-09-16,BIIB,3758003589.410167
2022-09-19,BIIB,2482746611.0391426
2022-09-20,BIIB,2791816800.4787455
2022-09-21,BIIB,2535781671.003638
2022-09-22,BIIB,2857079747.1224847
2022-09-23,BIIB,2690883707.3458695
2022-09-26,BIIB,2963213027.810146
2022-09-27,BIIB,3409122500.050353
2022-09-28,BIIB,4171498089.2460766
2022-09-29,BIIB,4521813607.511428
2022-09-30,BIIB,5199179502.774805
2022-10-03,BIIB,5526917337.285299
2022-10-04,BIIB,4528514028.845238
2022-10-05,BIIB,3374455992.3605404
2022-10-06,BIIB,3665022159.6482906
2022-10-07,BIIB,4421238772.319844
2022-10-10,BIIB,3817788731.9386134
2022-10-11,BIIB,3787204000.426483
2022-10-12,BIIB,3791265194.2699947
2022-10-13,BIIB,4295977811.483159
2022-10-14,BIIB,4635943770.837463
2022-10-17,BIIB,4330060281.698736
2022-10-18,BIIB,4221190452.165949
2022-10-19,BIIB,2824016857.8977137
2022-10-20,BIIB,2886025331.9661975
2022-10-21,BIIB,3338655795.0824533
2022-10-24,BIIB,3606850891.82811
2022-10-25,BIIB,3285956860.12042
2022-10-26,BIIB,4374670845.872016
2022-10-27,BIIB,5160808098.046622
2022-10-28,BIIB,5605977029.627435
2022-10-31,BIIB,5362518655.267132
2022-11-01,BIIB,4029144568.3491087
2022-11-02,BIIB,3178235368.9299116
2022-11-03,BIIB,3861438660.065092
2022-11-04,BIIB,4476797601.822869
2022-11-07,BIIB,4751192915.003087
2022-11-08,BIIB,5484057755.016239
2022-11-09,BIIB,7068766759.6899185
2022-11-10,BIIB,6158359787.270727
2022-11-11,BIIB,6150867221.488601
2022-11-14,BIIB,7310924546.60512
2022-11-15,BIIB,6760196622.679005
2022-11-16,BIIB,6539764008.235014
2022-11-17,BIIB,6123318595.071437
2022-11-18,BIIB,6319517525.215251
2022-11-21,BIIB,6227466612.541616
2022-11-22,BIIB,5621092940.291049
2022-11-23,BIIB,5607840217.409517
2022-11-24,BIIB,4399182297.226998
2022-11-25,BIIB,4552366339.003541
2022-11-28,BIIB,4782106586.45575
2022-11-29,BIIB,4558146628.113176
2022-11-30,BIIB,5640215747.58717
2022-12-01,BIIB,5877899146.683739
2022-12-02,BIIB,6588356658.980999
2022-12-05,BIIB,6420276746.179955
2022-12-06,BIIB,7181408975.718052
2022-12-07,BIIB,8684397468.359205
2022-12-08,BIIB,8319180922.817279
2022-12-09,BIIB,8728621502.61154
2022-12-12,BIIB,9497896882.09545
2022-12-13,BIIB,12550315467.09893
2022-12-14,BIIB,9736055843.461702
2022-12-15,BIIB,8022503254.354458
2022-12-16,BIIB,6986350174.363644
2022-12-19,BIIB,6201013050.966615
2022-12-20,BIIB,6568876963.598995
2022-12-21,BIIB,7566551929.423358
2022-12-22,BIIB,9370295627.286737
2022-12-23,BIIB,8773023558.935396
2022-12-26,BIIB,8036454980.875818
2022-12-27,BIIB,7945628918.093461
2022-12-28,BIIB,8403078686.254744
2022-12-29,BIIB,7384833554.244251
2022-12-30,BIIB,8728617671.116192
2023-01-02,BIIB,6058506275.159568
2023-01-03,BIIB,6699316065.836953
2023-01-04,BIIB,6540788424.765974
2023-01-05,BIIB,5925877683.697559
2023-01-06,BIIB,7676445821.166403
2023-01-09,BIIB,9262317941.354376
2023-01-10,BIIB,8158251686.516508
2023-01-11,BIIB,9952799251.279785
2023-01-12,BIIB,8295072165.377956
2023-01-13,BIIB,7654368677.883817
2023-01-16,BIIB,8494965889.343488
2023-01-17,BIIB,10329734250.80384
2023-01-18,BIIB,7502600627.887096
2023-01-19,BIIB,6586715788.248401
2023-01-20,BIIB,6907760870.185101
2023-01-23,BIIB,7660200442.882524
2023-01-24,BIIB,8269299641.022579
2023-01-25,BIIB,6910480673.980687
2023-01-26,BIIB,7237882802.652926
2023-01-27,BIIB,8093451556.344163
2023-01-30,BIIB,9820933820.019842
2023-01-31,BIIB,11099666552.553967
2023-02-01,BIIB,13480841174.181747
2023-02-02,BIIB,12182392925.602621
2023-02-03,BIIB,14142729815.798105
2023-02-06,BIIB,9724394167.26831
2023-02-07,BIIB,8295926339.686663
2023-02-08,BIIB,7969183138.202742
2023-02-09,BIIB,7112654760.604246
2023-02-10,BIIB,7752871703.081094
2023-02-13,BIIB,9697022157.483707
2023-02-14,BIIB,5339799916.6793375
2023-02-15,BIIB,5616338314.372005
2023-02-16,BIIB,6133133222.812788
2023-02-17,BIIB,5875100029.060729
2023-02-20,BIIB,7907509188.07855
2023-02-21,BIIB,6912184311.934596
2023-02-22,BIIB,7045836360.399116
2023-02-23,BIIB,7901219278.986878
2023-02-24,BIIB,8940252207.852636
2023-02-27,BIIB,9361821759.246475
2023-02-28,BIIB,8692433348.525503
2023-03-01,BIIB,8249768531.177813
2023-03-02,BIIB,8684232225.706581
2023-03-03,BIIB,9850512916.497375
2023-03-06,BIIB,9675869659.660795
2023-03-07,BIIB,11100143407.52164
2023-03-08,BIIB,9663795073.298044
2023-03-09,BIIB,13330462954.159307
2023-03-10,BIIB,13617411063.632631
2023-03-13,BIIB,13842160791.925125
2023-03-14,BIIB,13094195486.684187
2023-03-15,BIIB,15298233817.14048
2023-03-16,BIIB,16038282034.503754
2023-03-17,BIIB,9392745269.968084
2023-03-20,BIIB,9774586908.22083
2023-03-21,BIIB,8961404671.39661
2023-03-22,BIIB,8977212063.816832
2023-03-23,BIIB,7107023079.151726
2023-03-24,BIIB,4536866677.111776
2023-03-27,BIIB,4209184692.9429617
2023-03-28,BIIB,3979315133.840197
2023-03-29,BIIB,3917392892.378587
2023-03-30,BIIB,3910081036.1147227
2023-03-31,BIIB,4026610938.154323
2023-04-03,BIIB,4258550697.1283717
2023-04-04,BIIB,5522804912.707378
2023-04-05,BIIB,6025575649.485283
2023-04-06,BIIB,7657693876.26992
2023-04-07,BIIB,9265788056.86092
2023-04-10,BIIB,10535344695.48645
2023-04-11,BIIB,12658435181.173862
2023-04-12,BIIB,9158400407.005527
2023-04-13,BIIB,7962506292.652697
2023-04-14,BIIB,10361401634.805634
2023-04-17,BIIB,10429962248.885733
2023-04-18,BIIB,7586389524.488407
2023-04-19,BIIB,7463286884.555254
2023-04-20,BIIB,8005523102.326129
2023-04-21,BIIB,5222100720.831614
2023-04-24,BIIB,4842774671.537861
2023-04-25,BIIB,4515206409.278929
2023-04-26,BIIB,3943227549.61778
2023-04-27,BIIB,3761199884.755381
2023-04-28,BIIB,4572686827.598413
2023-05-01,BIIB,4417364803.511307
2023-05-02,BIIB,3344497030.025814
2023-05-03,BIIB,3532194380.419709
2023-05-04,BIIB,3485413844.4091134
2023-05-05,BIIB,2934685387.2939677
2023-05-08,BIIB,2363781602.084027
2023-05-09,BIIB,2225884892.2082887
2023-05-10,BIIB,2892905049.744283
2023-05-11,BIIB,2642552336.029337
2023-05-12,BIIB,3116906062.8365107
2023-05-15,BIIB,2847148913.8127975
2023-05-16,BIIB,2557513709.5392394
2023-05-17,BIIB,2767875779.708941
2023-05-18,BIIB,2210318605.850616
2023-05-19,BIIB,3219667567.702009
2023-05-22,BIIB,2742679998.6592293
2023-05-23,BIIB,2850087961.2671514
2023-05-24,BIIB,2574955760.3154993
2023-05-25,BIIB,2534350154.7291703
2023-05-26,BIIB,3422522874.140269
2023-05-29,BIIB,2720629157.1810904
2023-05-30,BIIB,2348399754.083762
2023-05-31,BIIB,2120930718.124792
2023-06-01,BIIB,2528496318.0678363
2023-06-02,BIIB,1946570694.7956283
2023-06-05,BIIB,2222071412.9129176
2023-06-06,BIIB,2173566887.815501
2023-06-07,BIIB,2796275725.1118183
2023-06-08,BIIB,3147051724.800742
2023-06-09,BIIB,3034482526.8984113
2023-06-12,BIIB,3198665281.5678287
2023-06-13,BIIB,2656218479.711886
2023-06-14,BIIB,2493730216.246776
2023-06-15,BIIB,1665825066.3678982
2023-06-16,BIIB,1199442529.7175088
2023-06-19,BIIB,1300337553.4654667
2023-06-20,BIIB,1545791121.9697154
2023-06-21,BIIB,1838586552.6813529
2023-06-22,BIIB,1873029990.8416197
2023-06-23,BIIB,2438568799.67009
2023-06-26,BIIB,2245875671.787071
2023-06-27,BIIB,1914138824.7482426
2023-06-28,BIIB,2425840329.357379
2023-06-29,BIIB,1769720319.2748747
2023-06-30,BIIB,1933638143.9703867
2023-07-03,BIIB,1931939311.923026
2023-07-04,BIIB,2415727816.7045584
2023-07-05,BIIB,2077487221.0554357
2023-07-06,BIIB,2207272275.0430217
2023-07-07,BIIB,2042478341.5353568
2023-07-10,BIIB,1954317558.184516
2023-07-11,BIIB,1977239520.3811762
2023-07-12,BIIB,1490597783.3555813
2023-07-13,BIIB,1807279343.4097168
2023-07-14,BIIB,1914732527.7172694
2023-07-17,BIIB,2615222161.8326344
2023-07-18,BIIB,2136354328.043563
2023-07-19,BIIB,2315156973.406957
2023-07-20,BIIB,2405254047.533195
2023-07-21,BIIB,2618974816.1834764
2023-07-24,BIIB,2449347536.87062
2023-07-25,BIIB,3185079487.615546
2023-07-26,BIIB,3043597298.5900474
2023-07-27,BIIB,3295889629.6888123
2023-07-28,BIIB,3382612869.0122356
2023-07-31,BIIB,3429161314.843579
2023-08-01,BIIB,2713989257.867419
2023-08-02,BIIB,2603667889.6473393
2023-08-03,BIIB,3547907164.3686113
2023-08-04,BIIB,4320740077.708866
2023-08-07,BIIB,4795299634.404654
2023-08-08,BIIB,6849904975.754544
2023-08-09,BIIB,4259284541.1985135
2023-08-10,BIIB,4035358899.768843
2023-08-11,BIIB,3600815173.4440956
2023-08-14,BIIB,4348510699.797821
2023-08-15,BIIB,4658157030.13915
2023-08-16,BIIB,4543037357.331706
2023-08-17,BIIB,2681414263.84002
2023-08-18,BIIB,3132460089.978712
2023-08-21,BIIB,3145453545.39464
2023-08-22,BIIB,2876956543.1310554
2023-08-23,BIIB,2997115752.3729877
2023-08-24,BIIB,2697438867.789047
2023-08-25,BIIB,2791919187.7425437
2023-08-28,BIIB,2940705815.628577
2023-08-29,BIIB,2661944000.093483
2023-08-30,BIIB,2975833151.583306
2023-08-31,BIIB,3658213691.417987
2023-09-01,BIIB,3871194885.744383
2023-09-04,BIIB,3920017320.729558
2023-09-05,BIIB,3517615177.692582
2023-09-06,BIIB,2910362277.2176776
2023-09-07,BIIB,2827470571.6855435
2023-09-08,BIIB,2807301570.509987
2023-09-11,BIIB,2474968662.1064844
2023-09-12,BIIB,1914940319.1956844
2023-09-13,BIIB,2143472569.7198172
2023-09-14,BIIB,1734082245.7027225
2023-09-15,BIIB,1530237232.4225614
2023-09-18,BIIB,1690505885.8376758
2023-09-19,BIIB,1547559894.5778651
2023-09-20,BIIB,2167818910.362629
2023-09-21,BIIB,2445271760.4269814
2023-09-22,BIIB,1846820730.8459666
2023-09-25,BIIB,1751035105.3602364
2023-09-26,BIIB,1824834933.3199463
2023-09-27,BIIB,1859844197.1895728
2023-09-28,BIIB,1560861219.8589642
2023-09-29,BIIB,1445688890.650274
2023-10-02,BIIB,1570447836.1333275
2023-10-03,BIIB,1589164769.3022485
2023-10-04,BIIB,1204273199.2779276
2023-10-05,BIIB,912885776.788614
2023-10-06,BIIB,977645300.073904
2023-10-09,BIIB,1041596689.795578
2023-10-10,BIIB,1066418936.86267
2023-10-11,BIIB,1456484848.003321
2023-10-12,BIIB,1147624776.047197
2023-10-13,BIIB,1017945173.2529578
2023-10-16,BIIB,1025195272.710906
2023-10-17,BIIB,1217271132.2747254
2023-10-18,BIIB,1480614914.6755395
2023-10-19,BIIB,1221568041.5717669
2023-10-20,BIIB,1047213034.3742232
2023-10-23,BIIB,1113529709.1802413
2023-10-24,BIIB,1012515483.7822332
2023-10-25,BIIB,1154558233.9214184
2023-10-26,BIIB,1162866245.1956694
2023-10-27,BIIB,1502027740.078033
2023-10-30,BIIB,1990918346.9607973
2023-10-31,BIIB,2440435466.7067757
2023-11-01,BIIB,1847106623.7234612
2023-11-02,BIIB,1690107652.6909688
2023-11-03,BIIB,1981411704.3675513
2023-11-06,BIIB,1890349452.0573158
2023-11-07,BIIB,1957101744.443593
2023-11-08,BIIB,2094631726.7365723
2023-11-09,BIIB,2738231242.6410937
2023-11-10,BIIB,3093922566.345925
2023-11-13,BIIB,3076509740.388252
2023-11-14,BIIB,3081013652.3909106
2023-11-15,BIIB,2922454040.3722687
2023-11-16,BIIB,2928379726.002364
2023-11-17,BIIB,2457256424.044758
2023-11-20,BIIB,2454459042.618727
2023-11-21,BIIB,3031205044.372026
2023-11-22,BIIB,2671553637.990594
2023-11-23,BIIB,1944688675.5412397
2023-11-24,BIIB,1965929188.5463614
2023-11-27,BIIB,2064286372.7356367
2023-11-28,BIIB,2091885492.8025436
2023-11-29,BIIB,2640385135.755355
2023-11-30,BIIB,2667599072.751589
2023-12-01,BIIB,2186642429.23351
2022-01-03,MRNA,48322596177.73497
2022-01-04,MRNA,49811960997.87849
2022-01-05,MRNA,52113739297.219086
2022-01-06,MRNA,54836082055.13913
2022-01-07,MRNA,55233353681.55094
