date,symbol,sector,sector_Technology,sector_Healthcare,sector_Financials
2022-05-20,MRNA,Healthcare,0.0,1.0,0.0
2022-05-23,MRNA,Healthcare,0.0,1.0,0.0
2022-05-24,MRNA,Healthcare,0.0,1.0,0.0
2022-05-25,MRNA,Healthcare,0.0,1.0,0.0
2022-05-26,MRNA,Healthcare,0.0,1.0,0.0
2022-05-27,MRNA,Healthcare,0.0,1.0,0.0
2022-05-30,MRNA,Healthcare,0.0,1.0,0.0
2022-05-31,MRNA,Healthcare,0.0,1.0,0.0
2022-06-01,MRNA,Healthcare,0.0,1.0,0.0
2022-06-02,MRNA,Healthcare,0.0,1.0,0.0
2022-06-03,MRNA,Healthcare,0.0,1.0,0.0
2022-06-06,MRNA,Healthcare,0.0,1.0,0.0
2022-06-07,MRNA,Healthcare,0.0,1.0,0.0
2022-06-08,MRNA,Healthcare,0.0,1.0,0.0
2022-06-09,MRNA,Healthcare,0.0,1.0,0.0
2022-06-10,MRNA,Healthcare,0.0,1.0,0.0
2022-06-13,MRNA,Healthcare,0.0,1.0,0.0
2022-06-14,MRNA,Healthcare,0.0,1.0,0.0
2022-06-15,MRNA,Healthcare,0.0,1.0,0.0
2022-06-16,MRNA,Healthcare,0.0,1.0,0.0
2022-06-17,MRNA,Healthcare,0.0,1.0,0.0
2022-06-20,MRNA,Healthcare,0.0,1.0,0.0
2022-06-21,MRNA,Healthcare,0.0,1.0,0.0
2022-06-22,MRNA,Healthcare,0.0,1.0,0.0
2022-06-23,MRNA,Healthcare,0.0,1.0,0.0
2022-06-24,MRNA,Healthcare,0.0,1.0,0.0
2022-06-27,MRNA,Healthcare,0.0,1.0,0.0
2022-06-28,MRNA,Healthcare,0.0,1.0,0.0
2022-06-29,MRNA,Healthcare,0.0,1.0,0.0
2022-06-30,MRNA,Healthcare,0.0,1.0,0.0
2022-07-01,MRNA,Healthcare,0.0,1.0,0.0
2022-07-04,MRNA,Healthcare,0.0,1.0,0.0
2022-07-05,MRNA,Healthcare,0.0,1.0,0.0
2022-07-06,MRNA,Healthcare,0.0,1.0,0.0
2022-07-07,MRNA,Healthcare,0.0,1.0,0.0
2022-07-08,MRNA,Healthcare,0.0,1.0,0.0
2022-07-11,MRNA,Healthcare,0.0,1.0,0.0
2022-07-12,MRNA,Healthcare,0.0,1.0,0.0
2022-07-13,MRNA,Healthcare,0.0,1.0,0.0
2022-07-14,MRNA,Healthcare,0.0,1.0,0.0
2022-07-15,MRNA,Healthcare,0.0,1.0,0.0
2022-07-18,MRNA,Healthcare,0.0,1.0,0.0
2022-07-19,MRNA,Healthcare,0.0,1.0,0.0
2022-07-20,MRNA,Healthcare,0.0,1.0,0.0
2022-07-21,MRNA,Healthcare,0.0,1.0,0.0
2022-07-22,MRNA,Healthcare,0.0,1.0,0.0
2022-07-25,MRNA,Healthcare,0.0,1.0,0.0
2022-07-26,MRNA,Healthcare,0.0,1.0,0.0
2022-07-27,MRNA,Healthcare,0.0,1.0,0.0
2022-07-28,MRNA,Healthcare,0.0,1.0,0.0
2022-07-29,MRNA,Healthcare,0.0,1.0,0.0
2022-08-01,MRNA,Healthcare,0.0,1.0,0.0
2022-08-02,MRNA,Healthcare,0.0,1.0,0.0
2022-08-03,MRNA,Healthcare,0.0,1.0,0.0
2022-08-04,MRNA,Healthcare,0.0,1.0,0.0
2022-08-05,MRNA,Healthcare,0.0,1.0,0.0
2022-08-08,MRNA,Healthcare,0.0,1.0,0.0
2022-08-09,MRNA,Healthcare,0.0,1.0,0.0
2022-08-10,MRNA,Healthcare,0.0,1.0,0.0
2022-08-11,MRNA,Healthcare,0.0,1.0,0.0
2022-08-12,MRNA,Healthcare,0.0,1.0,0.0
2022-08-15,MRNA,Healthcare,0.0,1.0,0.0
2022-08-16,MRNA,Healthcare,0.0,1.0,0.0
2022-08-17,MRNA,Healthcare,0.0,1.0,0.0
2022-08-18,MRNA,Healthcare,0.0,1.0,0.0
2022-08-19,MRNA,Healthcare,0.0,1.0,0.0
2022-08-22,MRNA,Healthcare,0.0,1.0,0.0
2022-08-23,MRNA,Healthcare,0.0,1.0,0.0
2022-08-24,MRNA,Healthcare,0.0,1.0,0.0
2022-08-25,MRNA,Healthcare,0.0,1.0,0.0
2022-08-26,MRNA,Healthcare,0.0,1.0,0.0
2022-08-29,MRNA,Healthcare,0.0,1.0,0.0
2022-08-30,MRNA,Healthcare,0.0,1.0,0.0
2022-08-31,MRNA,Healthcare,0.0,1.0,0.0
2022-09-01,MRNA,Healthcare,0.0,1.0,0.0
2022-09-02,MRNA,Healthcare,0.0,1.0,0.0
2022-09-05,MRNA,Healthcare,0.0,1.0,0.0
2022-09-06,MRNA,Healthcare,0.0,1.0,0.0
2022-09-07,MRNA,Healthcare,0.0,1.0,0.0
2022-09-08,MRNA,Healthcare,0.0,1.0,0.0
2022-09-09,MRNA,Healthcare,0.0,1.0,0.0
2022-09-12,MRNA,Healthcare,0.0,1.0,0.0
2022-09-13,MRNA,Healthcare,0.0,1.0,0.0
2022-09-14,MRNA,Healthcare,0.0,1.0,0.0
2022-09-15,MRNA,Healthcare,0.0,1.0,0.0
2022-09-16,MRNA,Healthcare,0.0,1.0,0.0
2022-09-19,MRNA,Healthcare,0.0,1.0,0.0
2022-09-20,MRNA,Healthcare,0.0,1.0,0.0
2022-09-21,MRNA,Healthcare,0.0,1.0,0.0
2022-09-22,MRNA,Healthcare,0.0,1.0,0.0
2022-09-23,MRNA,Healthcare,0.0,1.0,0.0
2022-09-26,MRNA,Healthcare,0.0,1.0,0.0
2022-09-27,MRNA,Healthcare,0.0,1.0,0.0
2022-09-28,MRNA,Healthcare,0.0,1.0,0.0
2022-09-29,MRNA,Healthcare,0.0,1.0,0.0
2022-09-30,MRNA,Healthcare,0.0,1.0,0.0
2022-10-03,MRNA,Healthcare,0.0,1.0,0.0
2022-10-04,MRNA,Healthcare,0.0,1.0,0.0
2022-10-05,MRNA,Healthcare,0.0,1.0,0.0
2022-10-06,MRNA,Healthcare,0.0,1.0,0.0
2022-10-07,MRNA,Healthcare,0.0,1.0,0.0
2022-10-10,MRNA,Healthcare,0.0,1.0,0.0
2022-10-11,MRNA,Healthcare,0.0,1.0,0.0
2022-10-12,MRNA,Healthcare,0.0,1.0,0.0
2022-10-13,MRNA,Healthcare,0.0,1.0,0.0
2022-10-14,MRNA,Healthcare,0.0,1.0,0.0
2022-10-17,MRNA,Healthcare,0.0,1.0,0.0
2022-10-18,MRNA,Healthcare,0.0,1.0,0.0
2022-10-19,MRNA,Healthcare,0.0,1.0,0.0
2022-10-20,MRNA,Healthcare,0.0,1.0,0.0
2022-10-21,MRNA,Healthcare,0.0,1.0,0.0
2022-10-24,MRNA,Healthcare,0.0,1.0,0.0
2022-10-25,MRNA,Healthcare,0.0,1.0,0.0
2022-10-26,MRNA,Healthcare,0.0,1.0,0.0
2022-10-27,MRNA,Healthcare,0.0,1.0,0.0
2022-10-28,MRNA,Healthcare,0.0,1.0,0.0
2022-10-31,MRNA,Healthcare,0.0,1.0,0.0
2022-11-01,MRNA,Healthcare,0.0,1.0,0.0
2022-11-02,MRNA,Healthcare,0.0,1.0,0.0
2022-11-03,MRNA,Healthcare,0.0,1.0,0.0
2022-11-04,MRNA,Healthcare,0.0,1.0,0.0
2022-11-07,MRNA,Healthcare,0.0,1.0,0.0
2022-11-08,MRNA,Healthcare,0.0,1.0,0.0
2022-11-09,MRNA,Healthcare,0.0,1.0,0.0
2022-11-10,MRNA,Healthcare,0.0,1.0,0.0
2022-11-11,MRNA,Healthcare,0.0,1.0,0.0
2022-11-14,MRNA,Healthcare,0.0,1.0,0.0
2022-11-15,MRNA,Healthcare,0.0,1.0,0.0
2022-11-16,MRNA,Healthcare,0.0,1.0,0.0
2022-11-17,MRNA,Healthcare,0.0,1.0,0.0
2022-11-18,MRNA,Healthcare,0.0,1.0,0.0
2022-11-21,MRNA,Healthcare,0.0,1.0,0.0
2022-11-22,MRNA,Healthcare,0.0,1.0,0.0
2022-11-23,MRNA,Healthcare,0.0,1.0,0.0
2022-11-24,MRNA,Healthcare,0.0,1.0,0.0
2022-11-25,MRNA,Healthcare,0.0,1.0,0.0
2022-11-28,MRNA,Healthcare,0.0,1.0,0.0
2022-11-29,MRNA,Healthcare,0.0,1.0,0.0
2022-11-30,MRNA,Healthcare,0.0,1.0,0.0
2022-12-01,MRNA,Healthcare,0.0,1.0,0.0
2022-12-02,MRNA,Healthcare,0.0,1.0,0.0
2022-12-05,MRNA,Healthcare,0.0,1.0,0.0
2022-12-06,MRNA,Healthcare,0.0,1.0,0.0
2022-12-07,MRNA,Healthcare,0.0,1.0,0.0
2022-12-08,MRNA,Healthcare,0.0,1.0,0.0
2022-12-09,MRNA,Healthcare,0.0,1.0,0.0
2022-12-12,MRNA,Healthcare,0.0,1.0,0.0
2022-12-13,MRNA,Healthcare,0.0,1.0,0.0
2022-12-14,MRNA,Healthcare,0.0,1.0,0.0
2022-12-15,MRNA,Healthcare,0.0,1.0,0.0
2022-12-16,MRNA,Healthcare,0.0,1.0,0.0
2022-12-19,MRNA,Healthcare,0.0,1.0,0.0
2022-12-20,MRNA,Healthcare,0.0,1.0,0.0
2022-12-21,MRNA,Healthcare,0.0,1.0,0.0
2022-12-22,MRNA,Healthcare,0.0,1.0,0.0
2022-12-23,MRNA,Healthcare,0.0,1.0,0.0
2022-12-26,MRNA,Healthcare,0.0,1.0,0.0
2022-12-27,MRNA,Healthcare,0.0,1.0,0.0
2022-12-28,MRNA,Healthcare,0.0,1.0,0.0
2022-12-29,MRNA,Healthcare,0.0,1.0,0.0
2022-12-30,MRNA,Healthcare,0.0,1.0,0.0
2023-01-02,MRNA,Healthcare,0.0,1.0,0.0
2023-01-03,MRNA,Healthcare,0.0,1.0,0.0
2023-01-04,MRNA,Healthcare,0.0,1.0,0.0
2023-01-05,MRNA,Healthcare,0.0,1.0,0.0
2023-01-06,MRNA,Healthcare,0.0,1.0,0.0
2023-01-09,MRNA,Healthcare,0.0,1.0,0.0
2023-01-10,MRNA,Healthcare,0.0,1.0,0.0
2023-01-11,MRNA,Healthcare,0.0,1.0,0.0
2023-01-12,MRNA,Healthcare,0.0,1.0,0.0
2023-01-13,MRNA,Healthcare,0.0,1.0,0.0
2023-01-16,MRNA,Healthcare,0.0,1.0,0.0
2023-01-17,MRNA,Healthcare,0.0,1.0,0.0
2023-01-18,MRNA,Healthcare,0.0,1.0,0.0
2023-01-19,MRNA,Healthcare,0.0,1.0,0.0
2023-01-20,MRNA,Healthcare,0.0,1.0,0.0
2023-01-23,MRNA,Healthcare,0.0,1.0,0.0
2023-01-24,MRNA,Healthcare,0.0,1.0,0.0
2023-01-25,MRNA,Healthcare,0.0,1.0,0.0
2023-01-26,MRNA,Healthcare,0.0,1.0,0.0
2023-01-27,MRNA,Healthcare,0.0,1.0,0.0
2023-01-30,MRNA,Healthcare,0.0,1.0,0.0
2023-01-31,MRNA,Healthcare,0.0,1.0,0.0
2023-02-01,MRNA,Healthcare,0.0,1.0,0.0
2023-02-02,MRNA,Healthcare,0.0,1.0,0.0
2023-02-03,MRNA,Healthcare,0.0,1.0,0.0
2023-02-06,MRNA,Healthcare,0.0,1.0,0.0
2023-02-07,MRNA,Healthcare,0.0,1.0,0.0
2023-02-08,MRNA,Healthcare,0.0,1.0,0.0
2023-02-09,MRNA,Healthcare,0.0,1.0,0.0
2023-02-10,MRNA,Healthcare,0.0,1.0,0.0
2023-02-13,MRNA,Healthcare,0.0,1.0,0.0
2023-02-14,MRNA,Healthcare,0.0,1.0,0.0
2023-02-15,MRNA,Healthcare,0.0,1.0,0.0
2023-02-16,MRNA,Healthcare,0.0,1.0,0.0
2023-02-17,MRNA,Healthcare,0.0,1.0,0.0
2023-02-20,MRNA,Healthcare,0.0,1.0,0.0
2023-02-21,MRNA,Healthcare,0.0,1.0,0.0
2023-02-22,MRNA,Healthcare,0.0,1.0,0.0
2023-02-23,MRNA,Healthcare,0.0,1.0,0.0
2023-02-24,MRNA,Healthcare,0.0,1.0,0.0
2023-02-27,MRNA,Healthcare,0.0,1.0,0.0
2023-02-28,MRNA,Healthcare,0.0,1.0,0.0
2023-03-01,MRNA,Healthcare,0.0,1.0,0.0
2023-03-02,MRNA,Healthcare,0.0,1.0,0.0
2023-03-03,MRNA,Healthcare,0.0,1.0,0.0
2023-03-06,MRNA,Healthcare,0.0,1.0,0.0
2023-03-07,MRNA,Healthcare,0.0,1.0,0.0
2023-03-08,MRNA,Healthcare,0.0,1.0,0.0
2023-03-09,MRNA,Healthcare,0.0,1.0,0.0
2023-03-10,MRNA,Healthcare,0.0,1.0,0.0
2023-03-13,MRNA,Healthcare,0.0,1.0,0.0
2023-03-14,MRNA,Healthcare,0.0,1.0,0.0
2023-03-15,MRNA,Healthcare,0.0,1.0,0.0
2023-03-16,MRNA,Healthcare,0.0,1.0,0.0
2023-03-17,MRNA,Healthcare,0.0,1.0,0.0
2023-03-20,MRNA,Healthcare,0.0,1.0,0.0
2023-03-21,MRNA,Healthcare,0.0,1.0,0.0
2023-03-22,MRNA,Healthcare,0.0,1.0,0.0
2023-03-23,MRNA,Healthcare,0.0,1.0,0.0
2023-03-24,MRNA,Healthcare,0.0,1.0,0.0
2023-03-27,MRNA,Healthcare,0.0,1.0,0.0
2023-03-28,MRNA,Healthcare,0.0,1.0,0.0
2023-03-29,MRNA,Healthcare,0.0,1.0,0.0
2023-03-30,MRNA,Healthcare,0.0,1.0,0.0
2023-03-31,MRNA,Healthcare,0.0,1.0,0.0
2023-04-03,MRNA,Healthcare,0.0,1.0,0.0
2023-04-04,MRNA,Healthcare,0.0,1.0,0.0
2023-04-05,MRNA,Healthcare,0.0,1.0,0.0
2023-04-06,MRNA,Healthcare,0.0,1.0,0.0
2023-04-07,MRNA,Healthcare,0.0,1.0,0.0
2023-04-10,MRNA,Healthcare,0.0,1.0,0.0
2023-04-11,MRNA,Healthcare,0.0,1.0,0.0
2023-04-12,MRNA,Healthcare,0.0,1.0,0.0
2023-04-13,MRNA,Healthcare,0.0,1.0,0.0
2023-04-14,MRNA,Healthcare,0.0,1.0,0.0
2023-04-17,MRNA,Healthcare,0.0,1.0,0.0
2023-04-18,MRNA,Healthcare,0.0,1.0,0.0
2023-04-19,MRNA,Healthcare,0.0,1.0,0.0
2023-04-20,MRNA,Healthcare,0.0,1.0,0.0
2023-04-21,MRNA,Healthcare,0.0,1.0,0.0
2023-04-24,MRNA,Healthcare,0.0,1.0,0.0
2023-04-25,MRNA,Healthcare,0.0,1.0,0.0
2023-04-26,MRNA,Healthcare,0.0,1.0,0.0
2023-04-27,MRNA,Healthcare,0.0,1.0,0.0
2023-04-28,MRNA,Healthcare,0.0,1.0,0.0
2023-05-01,MRNA,Healthcare,0.0,1.0,0.0
2023-05-02,MRNA,Healthcare,0.0,1.0,0.0
2023-05-03,MRNA,Healthcare,0.0,1.0,0.0
2023-05-04,MRNA,Healthcare,0.0,1.0,0.0
2023-05-05,MRNA,Healthcare,0.0,1.0,0.0
2023-05-08,MRNA,Healthcare,0.0,1.0,0.0
2023-05-09,MRNA,Healthcare,0.0,1.0,0.0
2023-05-10,MRNA,Healthcare,0.0,1.0,0.0
2023-05-11,MRNA,Healthcare,0.0,1.0,0.0
2023-05-12,MRNA,Healthcare,0.0,1.0,0.0
2023-05-15,MRNA,Healthcare,0.0,1.0,0.0
2023-05-16,MRNA,Healthcare,0.0,1.0,0.0
2023-05-17,MRNA,Healthcare,0.0,1.0,0.0
2023-05-18,MRNA,Healthcare,0.0,1.0,0.0
2023-05-19,MRNA,Healthcare,0.0,1.0,0.0
2023-05-22,MRNA,Healthcare,0.0,1.0,0.0
2023-05-23,MRNA,Healthcare,0.0,1.0,0.0
2023-05-24,MRNA,Healthcare,0.0,1.0,0.0
2023-05-25,MRNA,Healthcare,0.0,1.0,0.0
2023-05-26,MRNA,Healthcare,0.0,1.0,0.0
2023-05-29,MRNA,Healthcare,0.0,1.0,0.0
2023-05-30,MRNA,Healthcare,0.0,1.0,0.0
2023-05-31,MRNA,Healthcare,0.0,1.0,0.0
2023-06-01,MRNA,Healthcare,0.0,1.0,0.0
2023-06-02,MRNA,Healthcare,0.0,1.0,0.0
2023-06-05,MRNA,Healthcare,0.0,1.0,0.0
2023-06-06,MRNA,Healthcare,0.0,1.0,0.0
2023-06-07,MRNA,Healthcare,0.0,1.0,0.0
2023-06-08,MRNA,Healthcare,0.0,1.0,0.0
2023-06-09,MRNA,Healthcare,0.0,1.0,0.0
2023-06-12,MRNA,Healthcare,0.0,1.0,0.0
2023-06-13,MRNA,Healthcare,0.0,1.0,0.0
2023-06-14,MRNA,Healthcare,0.0,1.0,0.0
2023-06-15,MRNA,Healthcare,0.0,1.0,0.0
2023-06-16,MRNA,Healthcare,0.0,1.0,0.0
2023-06-19,MRNA,Healthcare,0.0,1.0,0.0
2023-06-20,MRNA,Healthcare,0.0,1.0,0.0
2023-06-21,MRNA,Healthcare,0.0,1.0,0.0
2023-06-22,MRNA,Healthcare,0.0,1.0,0.0
2023-06-23,MRNA,Healthcare,0.0,1.0,0.0
2023-06-26,MRNA,Healthcare,0.0,1.0,0.0
2023-06-27,MRNA,Healthcare,0.0,1.0,0.0
2023-06-28,MRNA,Healthcare,0.0,1.0,0.0
2023-06-29,MRNA,Healthcare,0.0,1.0,0.0
2023-06-30,MRNA,Healthcare,0.0,1.0,0.0
2023-07-03,MRNA,Healthcare,0.0,1.0,0.0
2023-07-04,MRNA,Healthcare,0.0,1.0,0.0
2023-07-05,MRNA,Healthcare,0.0,1.0,0.0
2023-07-06,MRNA,Healthcare,0.0,1.0,0.0
2023-07-07,MRNA,Healthcare,0.0,1.0,0.0
2023-07-10,MRNA,Healthcare,0.0,1.0,0.0
2023-07-11,MRNA,Healthcare,0.0,1.0,0.0
2023-07-12,MRNA,Healthcare,0.0,1.0,0.0
2023-07-13,MRNA,Healthcare,0.0,1.0,0.0
2023-07-14,MRNA,Healthcare,0.0,1.0,0.0
2023-07-17,MRNA,Healthcare,0.0,1.0,0.0
2023-07-18,MRNA,Healthcare,0.0,1.0,0.0
2023-07-19,MRNA,Healthcare,0.0,1.0,0.0
2023-07-20,MRNA,Healthcare,0.0,1.0,0.0
2023-07-21,MRNA,Healthcare,0.0,1.0,0.0
2023-07-24,MRNA,Healthcare,0.0,1.0,0.0
2023-07-25,MRNA,Healthcare,0.0,1.0,0.0
2023-07-26,MRNA,Healthcare,0.0,1.0,0.0
2023-07-27,MRNA,Healthcare,0.0,1.0,0.0
2023-07-28,MRNA,Healthcare,0.0,1.0,0.0
2023-07-31,MRNA,Healthcare,0.0,1.0,0.0
2023-08-01,MRNA,Healthcare,0.0,1.0,0.0
2023-08-02,MRNA,Healthcare,0.0,1.0,0.0
2023-08-03,MRNA,Healthcare,0.0,1.0,0.0
2023-08-04,MRNA,Healthcare,0.0,1.0,0.0
2023-08-07,MRNA,Healthcare,0.0,1.0,0.0
2023-08-08,MRNA,Healthcare,0.0,1.0,0.0
2023-08-09,MRNA,Healthcare,0.0,1.0,0.0
2023-08-10,MRNA,Healthcare,0.0,1.0,0.0
2023-08-11,MRNA,Healthcare,0.0,1.0,0.0
2023-08-14,MRNA,Healthcare,0.0,1.0,0.0
2023-08-15,MRNA,Healthcare,0.0,1.0,0.0
2023-08-16,MRNA,Healthcare,0.0,1.0,0.0
2023-08-17,MRNA,Healthcare,0.0,1.0,0.0
2023-08-18,MRNA,Healthcare,0.0,1.0,0.0
2023-08-21,MRNA,Healthcare,0.0,1.0,0.0
2023-08-22,MRNA,Healthcare,0.0,1.0,0.0
2023-08-23,MRNA,Healthcare,0.0,1.0,0.0
2023-08-24,MRNA,Healthcare,0.0,1.0,0.0
2023-08-25,MRNA,Healthcare,0.0,1.0,0.0
2023-08-28,MRNA,Healthcare,0.0,1.0,0.0
2023-08-29,MRNA,Healthcare,0.0,1.0,0.0
2023-08-30,MRNA,Healthcare,0.0,1.0,0.0
2023-08-31,MRNA,Healthcare,0.0,1.0,0.0
2023-09-01,MRNA,Healthcare,0.0,1.0,0.0
2023-09-04,MRNA,Healthcare,0.0,1.0,0.0
2023-09-05,MRNA,Healthcare,0.0,1.0,0.0
2023-09-06,MRNA,Healthcare,0.0,1.0,0.0
2023-09-07,MRNA,Healthcare,0.0,1.0,0.0
2023-09-08,MRNA,Healthcare,0.0,1.0,0.0
2023-09-11,MRNA,Healthcare,0.0,1.0,0.0
2023-09-12,MRNA,Healthcare,0.0,1.0,0.0
2023-09-13,MRNA,Healthcare,0.0,1.0,0.0
2023-09-14,MRNA,Healthcare,0.0,1.0,0.0
2023-09-15,MRNA,Healthcare,0.0,1.0,0.0
2023-09-18,MRNA,Healthcare,0.0,1.0,0.0
2023-09-19,MRNA,Healthcare,0.0,1.0,0.0
2023-09-20,MRNA,Healthcare,0.0,1.0,0.0
2023-09-21,MRNA,Healthcare,0.0,1.0,0.0
2023-09-22,MRNA,Healthcare,0.0,1.0,0.0
2023-09-25,MRNA,Healthcare,0.0,1.0,0.0
2023-09-26,MRNA,Healthcare,0.0,1.0,0.0
2023-09-27,MRNA,Healthcare,0.0,1.0,0.0
2023-09-28,MRNA,Healthcare,0.0,1.0,0.0
2023-09-29,MRNA,Healthcare,0.0,1.0,0.0
2023-10-02,MRNA,Healthcare,0.0,1.0,0.0
2023-10-03,MRNA,Healthcare,0.0,1.0,0.0
2023-10-04,MRNA,Healthcare,0.0,1.0,0.0
2023-10-05,MRNA,Healthcare,0.0,1.0,0.0
2023-10-06,MRNA,Healthcare,0.0,1.0,0.0
2023-10-09,MRNA,Healthcare,0.0,1.0,0.0
2023-10-10,MRNA,Healthcare,0.0,1.0,0.0
2023-10-11,MRNA,Healthcare,0.0,1.0,0.0
2023-10-12,MRNA,Healthcare,0.0,1.0,0.0
2023-10-13,MRNA,Healthcare,0.0,1.0,0.0
2023-10-16,MRNA,Healthcare,0.0,1.0,0.0
2023-10-17,MRNA,Healthcare,0.0,1.0,0.0
2023-10-18,MRNA,Healthcare,0.0,1.0,0.0
2023-10-19,MRNA,Healthcare,0.0,1.0,0.0
2023-10-20,MRNA,Healthcare,0.0,1.0,0.0
2023-10-23,MRNA,Healthcare,0.0,1.0,0.0
2023-10-24,MRNA,Healthcare,0.0,1.0,0.0
2023-10-25,MRNA,Healthcare,0.0,1.0,0.0
2023-10-26,MRNA,Healthcare,0.0,1.0,0.0
2023-10-27,MRNA,Healthcare,0.0,1.0,0.0
2023-10-30,MRNA,Healthcare,0.0,1.0,0.0
2023-10-31,MRNA,Healthcare,0.0,1.0,0.0
2023-11-01,MRNA,Healthcare,0.0,1.0,0.0
2023-11-02,MRNA,Healthcare,0.0,1.0,0.0
2023-11-03,MRNA,Healthcare,0.0,1.0,0.0
2023-11-06,MRNA,Healthcare,0.0,1.0,0.0
2023-11-07,MRNA,Healthcare,0.0,1.0,0.0
2023-11-08,MRNA,Healthcare,0.0,1.0,0.0
2023-11-09,MRNA,Healthcare,0.0,1.0,0.0
2023-11-10,MRNA,Healthcare,0.0,1.0,0.0
2023-11-13,MRNA,Healthcare,0.0,1.0,0.0
2023-11-14,MRNA,Healthcare,0.0,1.0,0.0
2023-11-15,MRNA,Healthcare,0.0,1.0,0.0
2023-11-16,MRNA,Healthcare,0.0,1.0,0.0
2023-11-17,MRNA,Healthcare,0.0,1.0,0.0
2023-11-20,MRNA,Healthcare,0.0,1.0,0.0
2023-11-21,MRNA,Healthcare,0.0,1.0,0.0
2023-11-22,MRNA,Healthcare,0.0,1.0,0.0
2023-11-23,MRNA,Healthcare,0.0,1.0,0.0
2023-11-24,MRNA,Healthcare,0.0,1.0,0.0
2023-11-27,MRNA,Healthcare,0.0,1.0,0.0
2023-11-28,MRNA,Healthcare,0.0,1.0,0.0
2023-11-29,MRNA,Healthcare,0.0,1.0,0.0
2023-11-30,MRNA,Healthcare,0.0,1.0,0.0
2023-12-01,MRNA,Healthcare,0.0,1.0,0.0
2022-01-03,ILMN,Healthcare,0.0,1.0,0.0
2022-01-04,ILMN,Healthcare,0.0,1.0,0.0
2022-01-05,ILMN,Healthcare,0.0,1.0,0.0
2022-01-06,ILMN,Healthcare,0.0,1.0,0.0
2022-01-07,ILMN,Healthcare,0.0,1.0,0.0
2022-01-10,ILMN,Healthcare,0.0,1.0,0.0
2022-01-11,ILMN,Healthcare,0.0,1.0,0.0
2022-01-12,ILMN,Healthcare,0.0,1.0,0.0
2022-01-13,ILMN,Healthcare,0.0,1.0,0.0
2022-01-14,ILMN,Healthcare,0.0,1.0,0.0
2022-01-17,ILMN,Healthcare,0.0,1.0,0.0
2022-01-18,ILMN,Healthcare,0.0,1.0,0.0
2022-01-19,ILMN,Healthcare,0.0,1.0,0.0
2022-01-20,ILMN,Healthcare,0.0,1.0,0.0
2022-01-21,ILMN,Healthcare,0.0,1.0,0.0
2022-01-24,ILMN,Healthcare,0.0,1.0,0.0
2022-01-25,ILMN,Healthcare,0.0,1.0,0.0
2022-01-26,ILMN,Healthcare,0.0,1.0,0.0
2022-01-27,ILMN,Healthcare,0.0,1.0,0.0
2022-01-28,ILMN,Healthcare,0.0,1.0,0.0
2022-01-31,ILMN,Healthcare,0.0,1.0,0.0
2022-02-01,ILMN,Healthcare,0.0,1.0,0.0
2022-02-02,ILMN,Healthcare,0.0,1.0,0.0
2022-02-03,ILMN,Healthcare,0.0,1.0,0.0
2022-02-04,ILMN,Healthcare,0.0,1.0,0.0
2022-02-07,ILMN,Healthcare,0.0,1.0,0.0
2022-02-08,ILMN,Healthcare,0.0,1.0,0.0
2022-02-09,ILMN,Healthcare,0.0,1.0,0.0
2022-02-10,ILMN,Healthcare,0.0,1.0,0.0
2022-02-11,ILMN,Healthcare,0.0,1.0,0.0
2022-02-14,ILMN,Healthcare,0.0,1.0,0.0
2022-02-15,ILMN,Healthcare,0.0,1.0,0.0
2022-02-16,ILMN,Healthcare,0.0,1.0,0.0
2022-02-17,ILMN,Healthcare,0.0,1.0,0.0
2022-02-18,ILMN,Healthcare,0.0,1.0,0.0
2022-02-21,ILMN,Healthcare,0.0,1.0,0.0
2022-02-22,ILMN,Healthcare,0.0,1.0,0.0
2022-02-23,ILMN,Healthcare,0.0,1.0,0.0
2022-02-24,ILMN,Healthcare,0.0,1.0,0.0
2022-02-25,ILMN,Healthcare,0.0,1.0,0.0
2022-02-28,ILMN,Healthcare,0.0,1.0,0.0
2022-03-01,ILMN,Healthcare,0.0,1.0,0.0
2022-03-02,ILMN,Healthcare,0.0,1.0,0.0
2022-03-03,ILMN,Healthcare,0.0,1.0,0.0
2022-03-04,ILMN,Healthcare,0.0,1.0,0.0
2022-03-07,ILMN,Healthcare,0.0,1.0,0.0
2022-03-08,ILMN,Healthcare,0.0,1.0,0.0
2022-03-09,ILMN,Healthcare,0.0,1.0,0.0
2022-03-10,ILMN,Healthcare,0.0,1.0,0.0
2022-03-11,ILMN,Healthcare,0.0,1.0,0.0
2022-03-14,ILMN,Healthcare,0.0,1.0,0.0
2022-03-15,ILMN,Healthcare,0.0,1.0,0.0
2022-03-16,ILMN,Healthcare,0.0,1.0,0.0
2022-03-17,ILMN,Healthcare,0.0,1.0,0.0
2022-03-18,ILMN,Healthcare,0.0,1.0,0.0
2022-03-21,ILMN,Healthcare,0.0,1.0,0.0
2022-03-22,ILMN,Healthcare,0.0,1.0,0.0
2022-03-23,ILMN,Healthcare,0.0,1.0,0.0
2022-03-24,ILMN,Healthcare,0.0,1.0,0.0
2022-03-25,ILMN,Healthcare,0.0,1.0,0.0
2022-03-28,ILMN,Healthcare,0.0,1.0,0.0
2022-03-29,ILMN,Healthcare,0.0,1.0,0.0
2022-03-30,ILMN,Healthcare,0.0,1.0,0.0
2022-03-31,ILMN,Healthcare,0.0,1.0,0.0
